ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
28-05-2017,2076.337795,-603.7561192,4872.19084,2076.337795,2076.337795,85.3053434,85.3053434,85.3053434,203.7542451,203.7542451,203.7542451,-118.4489017,-118.4489017,-118.4489017,0,0,0,2161.643138
29-05-2017,2077.32086,-143.2920625,4870.733256,2077.32086,2077.32086,305.3905329,305.3905329,305.3905329,411.5590087,411.5590087,411.5590087,-106.1684758,-106.1684758,-106.1684758,0,0,0,2382.711393
30-05-2017,2078.303925,-854.3197803,4538.824979,2078.303925,2078.303925,-269.1345237,-269.1345237,-269.1345237,-171.2908683,-171.2908683,-171.2908683,-97.84365539,-97.84365539,-97.84365539,0,0,0,1809.169402
01-06-2017,2080.270056,-543.1062873,5020.121641,2080.270056,2080.270056,62.69988833,62.69988833,62.69988833,155.7413792,155.7413792,155.7413792,-93.04149086,-93.04149086,-93.04149086,0,0,0,2142.969944
02-06-2017,2081.253121,-170.5787394,5098.104083,2081.253121,2081.253121,323.3930385,323.3930385,323.3930385,419.7405272,419.7405272,419.7405272,-96.34748868,-96.34748868,-96.34748868,0,0,0,2404.64616
03-06-2017,2082.236187,-789.6299316,4859.225276,2082.236187,2082.236187,-81.21840961,-81.21840961,-81.21840961,21.96802764,21.96802764,21.96802764,-103.1864373,-103.1864373,-103.1864373,0,0,0,2001.017777
04-06-2017,2083.219252,-606.7906023,4789.627796,2083.219252,2083.219252,90.4840355,90.4840355,90.4840355,203.7542451,203.7542451,203.7542451,-113.2702096,-113.2702096,-113.2702096,0,0,0,2173.703287
05-06-2017,2084.202317,-331.4242334,5199.332521,2084.202317,2084.202317,285.3046593,285.3046593,285.3046593,411.5590087,411.5590087,411.5590087,-126.2543494,-126.2543494,-126.2543494,0,0,0,2369.506977
06-06-2017,2085.185383,-1038.904398,4486.568038,2085.185383,2085.185383,-313.0395942,-313.0395942,-313.0395942,-171.2908683,-171.2908683,-171.2908683,-141.7487259,-141.7487259,-141.7487259,0,0,0,1772.145788
08-06-2017,2087.151513,-587.2312519,4575.927867,2087.151513,2087.151513,-22.80726071,-22.80726071,-22.80726071,155.7413792,155.7413792,155.7413792,-178.5486399,-178.5486399,-178.5486399,0,0,0,2064.344253
09-06-2017,2088.134579,-446.3874228,4975.623304,2088.134579,2088.134579,220.7896429,220.7896429,220.7896429,419.7405272,419.7405272,419.7405272,-198.9508842,-198.9508842,-198.9508842,0,0,0,2308.924221
10-06-2017,2089.117644,-1114.401057,4590.662022,2089.117644,2089.117644,-198.1127045,-198.1127045,-198.1127045,21.96802764,21.96802764,21.96802764,-220.0807321,-220.0807321,-220.0807321,0,0,0,1891.004939
11-06-2017,2090.100709,-579.5887297,4704.445972,2090.100709,2090.100709,-37.74196634,-37.74196634,-37.74196634,203.7542451,203.7542451,203.7542451,-241.4962115,-241.4962115,-241.4962115,0,0,0,2052.358743
12-06-2017,2091.083775,-492.2657378,4953.609481,2091.083775,2091.083775,148.7801312,148.7801312,148.7801312,411.5590087,411.5590087,411.5590087,-262.7788775,-262.7788775,-262.7788775,0,0,0,2239.863906
13-06-2017,2092.06684,-1221.098783,4226.349462,2092.06684,2092.06684,-454.8340572,-454.8340572,-454.8340572,-171.2908683,-171.2908683,-171.2908683,-283.543189,-283.543189,-283.543189,0,0,0,1637.232783
15-06-2017,2094.03297,-854.0942233,4526.77158,2094.03297,2094.03297,-166.4444365,-166.4444365,-166.4444365,155.7413792,155.7413792,155.7413792,-322.1858157,-322.1858157,-322.1858157,0,0,0,1927.588534
16-06-2017,2095.016036,-667.9726377,4917.259885,2095.016036,2095.016036,80.21833346,80.21833346,80.21833346,419.7405272,419.7405272,419.7405272,-339.5221937,-339.5221937,-339.5221937,0,0,0,2175.234369
17-06-2017,2095.999101,-921.2979605,4425.278661,2095.999101,2095.999101,-333.2963304,-333.2963304,-333.2963304,21.96802764,21.96802764,21.96802764,-355.2643581,-355.2643581,-355.2643581,0,0,0,1762.702771
18-06-2017,2096.982166,-707.8074297,4377.109916,2096.982166,2096.982166,-165.5256128,-165.5256128,-165.5256128,203.7542451,203.7542451,203.7542451,-369.279858,-369.279858,-369.279858,0,0,0,1931.456554
19-06-2017,2097.965232,-716.0507545,4790.082988,2097.965232,2097.965232,30.06622266,30.06622266,30.06622266,411.5590087,411.5590087,411.5590087,-381.4927861,-381.4927861,-381.4927861,0,0,0,2128.031454
20-06-2017,2098.948297,-1169.120425,4178.94513,2098.948297,2098.948297,-563.1726769,-563.1726769,-563.1726769,-171.2908683,-171.2908683,-171.2908683,-391.8818086,-391.8818086,-391.8818086,0,0,0,1535.77562
21-06-2017,2099.931362,-2185.075439,3419.740081,2099.931362,2099.931362,-1441.949,-1441.949,-1441.949,-1041.47232,-1041.47232,-1041.47232,-400.4766804,-400.4766804,-400.4766804,0,0,0,657.9823624
22-06-2017,2100.914428,-771.628714,4594.01163,2100.914428,2100.914428,-251.6120356,-251.6120356,-251.6120356,155.7413792,155.7413792,155.7413792,-407.3534148,-407.3534148,-407.3534148,0,0,0,1849.302392
24-06-2017,2102.880558,-1124.55171,4580.569225,2102.880558,2102.880558,-394.4830562,-394.4830562,-394.4830562,21.96802764,21.96802764,21.96802764,-416.4510838,-416.4510838,-416.4510838,0,0,0,1708.397502
25-06-2017,2103.863624,-810.7705463,4675.491619,2103.863624,2103.863624,-215.2430699,-215.2430699,-215.2430699,203.7542451,203.7542451,203.7542451,-418.997315,-418.997315,-418.997315,0,0,0,1888.620554
26-06-2017,2104.846689,-579.5333789,4828.175312,2104.846689,2104.846689,-8.901541035,-8.901541035,-8.901541035,411.5590087,411.5590087,411.5590087,-420.4605498,-420.4605498,-420.4605498,0,0,0,2095.945148
27-06-2017,2105.829754,-1233.669145,4220.817747,2105.829754,2105.829754,-592.3351182,-592.3351182,-592.3351182,-171.2908683,-171.2908683,-171.2908683,-421.0442499,-421.0442499,-421.0442499,0,0,0,1513.494636
29-06-2017,2107.795885,-906.3719677,4521.620769,2107.795885,2107.795885,-264.6481474,-264.6481474,-264.6481474,155.7413792,155.7413792,155.7413792,-420.3895266,-420.3895266,-420.3895266,0,0,0,1843.147738
30-06-2017,2108.77895,-571.3657008,4887.216549,2108.77895,2108.77895,0.201725695,0.201725695,0.201725695,419.7405272,419.7405272,419.7405272,-419.5388015,-419.5388015,-419.5388015,0,0,0,2108.980676
01-07-2017,2109.762016,-1144.445616,4413.338979,2109.762016,2109.762016,-396.6030055,-396.6030055,-396.6030055,21.96802764,21.96802764,21.96802764,-418.5710332,-418.5710332,-418.5710332,0,0,0,1713.15901
02-07-2017,2110.745081,-702.9117242,4693.961082,2110.745081,2110.745081,-213.87787,-213.87787,-213.87787,203.7542451,203.7542451,203.7542451,-417.6321151,-417.6321151,-417.6321151,0,0,0,1896.867211
03-07-2017,2111.728146,-748.8695841,4698.105936,2111.728146,2111.728146,-5.2816133,-5.2816133,-5.2816133,411.5590087,411.5590087,411.5590087,-416.840622,-416.840622,-416.840622,0,0,0,2106.446533
05-07-2017,2113.694277,-2080.443808,3460.205655,2113.694277,2113.694277,-1457.495093,-1457.495093,-1457.495093,-1041.47232,-1041.47232,-1041.47232,-416.0227731,-416.0227731,-416.0227731,0,0,0,656.1991842
06-07-2017,2114.677342,-923.3030239,4655.637242,2114.677342,2114.677342,-260.3377668,-260.3377668,-260.3377668,155.7413792,155.7413792,155.7413792,-416.079146,-416.079146,-416.079146,0,0,0,1854.339575
07-07-2017,2115.660408,-702.0878315,4824.409558,2115.660408,2115.660408,3.291192465,3.291192465,3.291192465,419.7405272,419.7405272,419.7405272,-416.4493347,-416.4493347,-416.4493347,0,0,0,2118.9516
08-07-2017,2116.643473,-1013.080548,4391.606769,2116.643473,2116.643473,-395.132142,-395.132142,-395.132142,21.96802764,21.96802764,21.96802764,-417.1001696,-417.1001696,-417.1001696,0,0,0,1721.511331
09-07-2017,2117.626538,-832.4513779,4594.364833,2117.626538,2117.626538,-214.219231,-214.219231,-214.219231,203.7542451,203.7542451,203.7542451,-417.9734761,-417.9734761,-417.9734761,0,0,0,1903.407307
10-07-2017,2118.609603,-568.0565723,4787.019326,2118.609603,2118.609603,-7.431196151,-7.431196151,-7.431196151,411.5590087,411.5590087,411.5590087,-418.9902049,-418.9902049,-418.9902049,0,0,0,2111.178407
11-07-2017,2119.592669,-1359.571013,4338.211814,2119.592669,2119.592669,-591.3461257,-591.3461257,-591.3461257,-171.2908683,-171.2908683,-171.2908683,-420.0552574,-420.0552574,-420.0552574,0,0,0,1528.246543
12-07-2017,2120.575734,-2074.52475,3433.467624,2120.575734,2120.575734,-1462.535124,-1462.535124,-1462.535124,-1041.47232,-1041.47232,-1041.47232,-421.0628046,-421.0628046,-421.0628046,0,0,0,658.0406099
13-07-2017,2121.558799,-697.7969741,4566.464636,2121.558799,2121.558799,-266.1605058,-266.1605058,-266.1605058,155.7413792,155.7413792,155.7413792,-421.901885,-421.901885,-421.901885,0,0,0,1855.398294
14-07-2017,2122.541865,-587.6879272,4839.570921,2122.541865,2122.541865,-2.721530989,-2.721530989,-2.721530989,419.7405272,419.7405272,419.7405272,-422.4620582,-422.4620582,-422.4620582,0,0,0,2119.820334
15-07-2017,2123.52493,-1081.724139,4386.718753,2123.52493,2123.52493,-400.6708674,-400.6708674,-400.6708674,21.96802764,21.96802764,21.96802764,-422.638895,-422.638895,-422.638895,0,0,0,1722.854063
16-07-2017,2124.507995,-610.2343523,4721.773401,2124.507995,2124.507995,-218.5848445,-218.5848445,-218.5848445,203.7542451,203.7542451,203.7542451,-422.3390897,-422.3390897,-422.3390897,0,0,0,1905.923151
17-07-2017,2125.491061,-755.4344775,4705.743387,2125.491061,2125.491061,-9.925987029,-9.925987029,-9.925987029,411.5590087,411.5590087,411.5590087,-421.4849958,-421.4849958,-421.4849958,0,0,0,2115.565074
18-07-2017,2126.474126,-1122.102766,4406.076957,2126.474126,2126.474126,-591.30928,-591.30928,-591.30928,-171.2908683,-171.2908683,-171.2908683,-420.0184117,-420.0184117,-420.0184117,0,0,0,1535.164846
20-07-2017,2128.440257,-1141.741878,4653.846452,2128.440257,2128.440257,-259.3871001,-259.3871001,-259.3871001,155.7413792,155.7413792,155.7413792,-415.1284793,-415.1284793,-415.1284793,0,0,0,1869.053157
21-07-2017,2129.423322,-537.6445377,4942.848966,2129.423322,2129.423322,8.033781111,8.033781111,8.033781111,419.7405272,419.7405272,419.7405272,-411.7067461,-411.7067461,-411.7067461,0,0,0,2137.457103
22-07-2017,2130.406387,-857.349202,4594.613329,2130.406387,2130.406387,-385.7081267,-385.7081267,-385.7081267,21.96802764,21.96802764,21.96802764,-407.6761544,-407.6761544,-407.6761544,0,0,0,1744.698261
23-07-2017,2131.389453,-914.9581964,4928.382227,2131.389453,2131.389453,-199.3434368,-199.3434368,-199.3434368,203.7542451,203.7542451,203.7542451,-403.097682,-403.097682,-403.097682,0,0,0,1932.046016
24-07-2017,2132.372518,-725.220098,4660.015647,2132.372518,2132.372518,13.50622531,13.50622531,13.50622531,411.5590087,411.5590087,411.5590087,-398.0527834,-398.0527834,-398.0527834,0,0,0,2145.878743
25-07-2017,2133.355583,-1147.907688,4318.279154,2133.355583,2133.355583,-563.9306212,-563.9306212,-563.9306212,-171.2908683,-171.2908683,-171.2908683,-392.6397529,-392.6397529,-392.6397529,0,0,0,1569.424962
26-07-2017,2134.338649,-2231.211144,3354.009692,2134.338649,2134.338649,-1428.441496,-1428.441496,-1428.441496,-1041.47232,-1041.47232,-1041.47232,-386.9691763,-386.9691763,-386.9691763,0,0,0,705.8971528
27-07-2017,2135.321714,-791.1503553,4536.112705,2135.321714,2135.321714,-225.4172389,-225.4172389,-225.4172389,155.7413792,155.7413792,155.7413792,-381.1586181,-381.1586181,-381.1586181,0,0,0,1909.904475
28-07-2017,2136.304779,-584.7115921,5136.193552,2136.304779,2136.304779,44.41380715,44.41380715,44.41380715,419.7405272,419.7405272,419.7405272,-375.32672,-375.32672,-375.32672,0,0,0,2180.718586
29-07-2017,2137.287845,-1176.640455,4556.877912,2137.287845,2137.287845,-347.6188799,-347.6188799,-347.6188799,21.96802764,21.96802764,21.96802764,-369.5869076,-369.5869076,-369.5869076,0,0,0,1789.668965
30-07-2017,2138.27091,-617.4284136,4567.26065,2138.27091,2138.27091,-160.2866751,-160.2866751,-160.2866751,203.7542451,203.7542451,203.7542451,-364.0409203,-364.0409203,-364.0409203,0,0,0,1977.984235
31-07-2017,2139.253975,-664.819438,4983.943714,2139.253975,2139.253975,52.78661851,52.78661851,52.78661851,411.5590087,411.5590087,411.5590087,-358.7723902,-358.7723902,-358.7723902,0,0,0,2192.040594
01-08-2017,2140.237041,-1082.272004,4418.515649,2140.237041,2140.237041,-525.1315648,-525.1315648,-525.1315648,-171.2908683,-171.2908683,-171.2908683,-353.8406965,-353.8406965,-353.8406965,0,0,0,1615.105476
03-08-2017,2142.203171,-533.8014819,4844.160777,2142.203171,2142.203171,-189.3295245,-189.3295245,-189.3295245,155.7413792,155.7413792,155.7413792,-345.0709037,-345.0709037,-345.0709037,0,0,0,1952.873647
04-08-2017,2143.186237,-740.536819,5044.704063,2143.186237,2143.186237,78.55729152,78.55729152,78.55729152,419.7405272,419.7405272,419.7405272,-341.1832356,-341.1832356,-341.1832356,0,0,0,2221.743528
05-08-2017,2144.169302,-981.0280198,4629.494578,2144.169302,2144.169302,-315.5582596,-315.5582596,-315.5582596,21.96802764,21.96802764,21.96802764,-337.5262873,-337.5262873,-337.5262873,0,0,0,1828.611042
06-08-2017,2145.152367,-661.0272307,4713.166862,2145.152367,2145.152367,-130.216241,-130.216241,-130.216241,203.7542451,203.7542451,203.7542451,-333.9704861,-333.9704861,-333.9704861,0,0,0,2014.936126
07-08-2017,2146.135432,-512.4280885,4913.678839,2146.135432,2146.135432,81.21670097,81.21670097,81.21670097,411.5590087,411.5590087,411.5590087,-330.3423078,-330.3423078,-330.3423078,0,0,0,2227.352133
10-08-2017,2149.084628,-722.6624219,4701.848674,2149.084628,2149.084628,-160.9183131,-160.9183131,-160.9183131,155.7413792,155.7413792,155.7413792,-316.6596923,-316.6596923,-316.6596923,0,0,0,1988.166315
11-08-2017,2150.067694,-524.0544748,5121.43711,2150.067694,2150.067694,109.548433,109.548433,109.548433,419.7405272,419.7405272,419.7405272,-310.1920942,-310.1920942,-310.1920942,0,0,0,2259.616127
12-08-2017,2151.050759,-883.810016,4468.097298,2151.050759,2151.050759,-280.2410985,-280.2410985,-280.2410985,21.96802764,21.96802764,21.96802764,-302.2091262,-302.2091262,-302.2091262,0,0,0,1870.809661
13-08-2017,2152.033824,-511.0028861,4561.60518,2152.033824,2152.033824,-88.5886497,-88.5886497,-88.5886497,203.7542451,203.7542451,203.7542451,-292.3428948,-292.3428948,-292.3428948,0,0,0,2063.445175
14-08-2017,2153.01689,-665.3401342,4863.6995,2153.01689,2153.01689,131.3424462,131.3424462,131.3424462,411.5590087,411.5590087,411.5590087,-280.2165625,-280.2165625,-280.2165625,0,0,0,2284.359336
15-08-2017,2153.999955,-1084.577241,4276.1324,2153.999955,2153.999955,-436.7445439,-436.7445439,-436.7445439,-171.2908683,-171.2908683,-171.2908683,-265.4536757,-265.4536757,-265.4536757,0,0,0,1717.255411
16-08-2017,2154.98302,-1722.604366,3424.036904,2154.98302,2154.98302,-1289.160364,-1289.160364,-1289.160364,-1041.47232,-1041.47232,-1041.47232,-247.6880439,-247.6880439,-247.6880439,0,0,0,865.8226568
17-08-2017,2155.966086,-779.8929547,4875.207235,2155.966086,2155.966086,-70.83254968,-70.83254968,-70.83254968,155.7413792,155.7413792,155.7413792,-226.5739289,-226.5739289,-226.5739289,0,0,0,2085.133536
18-08-2017,2156.949151,-293.4961704,5046.003113,2156.949151,2156.949151,217.9442387,217.9442387,217.9442387,419.7405272,419.7405272,419.7405272,-201.7962884,-201.7962884,-201.7962884,0,0,0,2374.89339
19-08-2017,2157.932216,-696.2378262,4628.604281,2157.932216,2157.932216,-151.1127897,-151.1127897,-151.1127897,21.96802764,21.96802764,21.96802764,-173.0808173,-173.0808173,-173.0808173,0,0,0,2006.819427
20-08-2017,2158.915282,-595.6383344,4841.368224,2158.915282,2158.915282,63.55072037,63.55072037,63.55072037,203.7542451,203.7542451,203.7542451,-140.2035248,-140.2035248,-140.2035248,0,0,0,2222.466002
21-08-2017,2159.898347,-136.2612586,5230.777733,2159.898347,2159.898347,308.5594115,308.5594115,308.5594115,411.5590087,411.5590087,411.5590087,-102.9995973,-102.9995973,-102.9995973,0,0,0,2468.457758
22-08-2017,2160.881412,-822.2374787,4539.27451,2160.881412,2160.881412,-232.6621791,-232.6621791,-232.6621791,-171.2908683,-171.2908683,-171.2908683,-61.3713108,-61.3713108,-61.3713108,0,0,0,1928.219233
23-08-2017,2161.864478,-1599.258346,3792.542236,2161.864478,2161.864478,-1056.767094,-1056.767094,-1056.767094,-1041.47232,-1041.47232,-1041.47232,-15.2947746,-15.2947746,-15.2947746,0,0,0,1105.097383
24-08-2017,2162.847543,-574.9828004,5340.98354,2162.847543,2162.847543,190.9160617,190.9160617,190.9160617,155.7413792,155.7413792,155.7413792,35.17468248,35.17468248,35.17468248,0,0,0,2353.763605
25-08-2017,2163.830608,-36.6817865,5445.277556,2163.830608,2163.830608,509.6391704,509.6391704,509.6391704,419.7405272,419.7405272,419.7405272,89.89864326,89.89864326,89.89864326,0,0,0,2673.469779
26-08-2017,2164.813674,-297.1261169,4997.20064,2164.813674,2164.813674,170.6214025,170.6214025,170.6214025,21.96802764,21.96802764,21.96802764,148.6533749,148.6533749,148.6533749,0,0,0,2335.435076
27-08-2017,2165.796739,-90.62646743,5348.64046,2165.796739,2165.796739,414.8835743,414.8835743,414.8835743,203.7542451,203.7542451,203.7542451,211.1293292,211.1293292,211.1293292,0,0,0,2580.680313
28-08-2017,2166.779804,70.71831613,5481.043225,2166.779804,2166.779804,688.4914257,688.4914257,688.4914257,411.5590087,411.5590087,411.5590087,276.9324169,276.9324169,276.9324169,0,0,0,2855.27123
29-08-2017,2167.76287,-457.8144078,4903.225327,2167.76287,2167.76287,174.2961926,174.2961926,174.2961926,-171.2908683,-171.2908683,-171.2908683,345.5870608,345.5870608,345.5870608,0,0,0,2342.059062
31-08-2017,2169.729,161.3767539,5433.998613,2169.729,2169.729,644.913092,644.913092,644.913092,155.7413792,155.7413792,155.7413792,489.1717128,489.1717128,489.1717128,0,0,0,2814.642092
01-09-2017,2170.712065,372.9364355,5887.33715,2170.712065,2170.712065,982.5350443,982.5350443,982.5350443,419.7405272,419.7405272,419.7405272,562.7945171,562.7945171,562.7945171,0,0,0,3153.24711
02-09-2017,2171.695131,275.014954,5746.483108,2171.695131,2171.695131,658.6399416,658.6399416,658.6399416,21.96802764,21.96802764,21.96802764,636.671914,636.671914,636.671914,0,0,0,2830.335072
03-09-2017,2172.678196,507.6001339,5875.104127,2172.678196,2172.678196,913.7785285,913.7785285,913.7785285,203.7542451,203.7542451,203.7542451,710.0242833,710.0242833,710.0242833,0,0,0,3086.456725
04-09-2017,2173.661261,708.4210895,6144.485696,2173.661261,2173.661261,1193.600564,1193.600564,1193.600564,411.5590087,411.5590087,411.5590087,782.0415554,782.0415554,782.0415554,0,0,0,3367.261826
05-09-2017,2174.644327,143.5122508,5382.635298,2174.644327,2174.644327,680.6048231,680.6048231,680.6048231,-171.2908683,-171.2908683,-171.2908683,851.8956914,851.8956914,851.8956914,0,0,0,2855.24915
07-09-2017,2176.610457,632.96232,5787.486869,2176.610457,2176.610457,1137.53249,1137.53249,1137.53249,155.7413792,155.7413792,155.7413792,981.7911106,981.7911106,981.7911106,0,0,0,3314.142947
08-09-2017,2177.593523,839.5479482,6115.689342,2177.593523,2177.593523,1459.945667,1459.945667,1459.945667,419.7405272,419.7405272,419.7405272,1040.20514,1040.20514,1040.20514,0,0,0,3637.53919
09-09-2017,2178.576588,517.3893403,6008.825669,2178.576588,2178.576588,1115.19618,1115.19618,1115.19618,21.96802764,21.96802764,21.96802764,1093.228152,1093.228152,1093.228152,0,0,0,3293.772768
10-09-2017,2179.559653,730.0478659,6203.004533,2179.559653,2179.559653,1343.894559,1343.894559,1343.894559,203.7542451,203.7542451,203.7542451,1140.140314,1140.140314,1140.140314,0,0,0,3523.454212
11-09-2017,2180.542719,1216.282631,6440.985358,2180.542719,2180.542719,1591.840741,1591.840741,1591.840741,411.5590087,411.5590087,411.5590087,1180.281733,1180.281733,1180.281733,0,0,0,3772.38346
12-09-2017,2181.525784,346.0121985,5892.122942,2181.525784,2181.525784,1041.772815,1041.772815,1041.772815,-171.2908683,-171.2908683,-171.2908683,1213.063683,1213.063683,1213.063683,0,0,0,3223.298599
13-09-2017,2182.508849,-373.6997843,5286.88975,2182.508849,2182.508849,196.5064452,196.5064452,196.5064452,-1041.47232,-1041.47232,-1041.47232,1237.978765,1237.978765,1237.978765,0,0,0,2379.015295
14-09-2017,2183.491915,916.7782178,6391.017958,2183.491915,2183.491915,1410.35119,1410.35119,1410.35119,155.7413792,155.7413792,155.7413792,1254.60981,1254.60981,1254.60981,0,0,0,3593.843104
15-09-2017,2184.47498,1214.222637,6568.745764,2184.47498,2184.47498,1682.377945,1682.377945,1682.377945,419.7405272,419.7405272,419.7405272,1262.637418,1262.637418,1262.637418,0,0,0,3866.852925
16-09-2017,2185.458045,817.0196196,6456.72969,2185.458045,2185.458045,1283.814013,1283.814013,1283.814013,21.96802764,21.96802764,21.96802764,1261.845985,1261.845985,1261.845985,0,0,0,3469.272058
17-09-2017,2186.441111,902.5009257,6355.170493,2186.441111,2186.441111,1455.88241,1455.88241,1455.88241,203.7542451,203.7542451,203.7542451,1252.128165,1252.128165,1252.128165,0,0,0,3642.323521
18-09-2017,2187.424176,1172.194995,6700.482983,2187.424176,2187.424176,1645.046706,1645.046706,1645.046706,411.5590087,411.5590087,411.5590087,1233.487698,1233.487698,1233.487698,0,0,0,3832.470882
19-09-2017,2188.407241,732.2610863,6048.054431,2188.407241,2188.407241,1034.749721,1034.749721,1034.749721,-171.2908683,-171.2908683,-171.2908683,1206.040589,1206.040589,1206.040589,0,0,0,3223.156962
20-09-2017,2189.390307,-283.2109549,5146.296482,2189.390307,2189.390307,128.5423296,128.5423296,128.5423296,-1041.47232,-1041.47232,-1041.47232,1170.014649,1170.014649,1170.014649,0,0,0,2317.932636
21-09-2017,2190.373372,617.1523582,6160.21463,2190.373372,2190.373372,1281.488798,1281.488798,1281.488798,155.7413792,155.7413792,155.7413792,1125.747419,1125.747419,1125.747419,0,0,0,3471.86217
22-09-2017,2191.356437,827.4246524,6458.189456,2191.356437,2191.356437,1493.423078,1493.423078,1493.423078,419.7405272,419.7405272,419.7405272,1073.682551,1073.682551,1073.682551,0,0,0,3684.779515
23-09-2017,2192.339503,370.0003888,5913.681759,2192.339503,2192.339503,1036.332743,1036.332743,1036.332743,21.96802764,21.96802764,21.96802764,1014.364715,1014.364715,1014.364715,0,0,0,3228.672246
24-09-2017,2193.322568,513.6899024,6081.949756,2193.322568,2193.322568,1152.18739,1152.18739,1152.18739,203.7542451,203.7542451,203.7542451,948.4331449,948.4331449,948.4331449,0,0,0,3345.509958
25-09-2017,2194.305633,639.9513813,6195.651924,2194.305633,2194.305633,1288.172927,1288.172927,1288.172927,411.5590087,411.5590087,411.5590087,876.6139183,876.6139183,876.6139183,0,0,0,3482.47856
26-09-2017,2195.288699,-45.22039827,5682.784336,2195.288699,2195.288699,628.4202584,628.4202584,628.4202584,-171.2908683,-171.2908683,-171.2908683,799.7111267,799.7111267,799.7111267,0,0,0,2823.708957
28-09-2017,2197.254829,113.8524379,5815.735388,2197.254829,2197.254829,789.942894,789.942894,789.942894,155.7413792,155.7413792,155.7413792,634.2015148,634.2015148,634.2015148,0,0,0,2987.197723
29-09-2017,2198.237894,434.7703114,5983.342099,2198.237894,2198.237894,967.241044,967.241044,967.241044,419.7405272,419.7405272,419.7405272,547.5005169,547.5005169,547.5005169,0,0,0,3165.478938
30-09-2017,2199.22096,-126.1251218,5566.066635,2199.22096,2199.22096,481.4723992,481.4723992,481.4723992,21.96802764,21.96802764,21.96802764,459.5043716,459.5043716,459.5043716,0,0,0,2680.693359
01-10-2017,2200.204025,47.11453537,5570.701446,2200.204025,2200.204025,574.9996776,574.9996776,574.9996776,203.7542451,203.7542451,203.7542451,371.2454325,371.2454325,371.2454325,0,0,0,2775.203703
02-10-2017,2201.18709,253.4894006,5630.44974,2201.18709,2201.18709,695.3246029,695.3246029,695.3246029,411.5590087,411.5590087,411.5590087,283.7655942,283.7655942,283.7655942,0,0,0,2896.511693
03-10-2017,2202.170156,-488.9912118,4939.484587,2202.170156,2202.170156,26.81283443,26.81283443,26.81283443,-171.2908683,-171.2908683,-171.2908683,198.1037027,198.1037027,198.1037027,0,0,0,2228.98299
04-10-2017,2203.153221,-1340.525003,4087.601643,2203.153221,2203.153221,-926.1893013,-926.1893013,-926.1893013,-1041.47232,-1041.47232,-1041.47232,115.2830183,115.2830183,115.2830183,0,0,0,1276.96392
05-10-2017,2204.136286,-254.7039717,5244.299398,2204.136286,2204.136286,192.0402444,192.0402444,192.0402444,155.7413792,155.7413792,155.7413792,36.29886524,36.29886524,36.29886524,0,0,0,2396.176531
06-10-2017,2205.119352,-111.4051287,5276.996538,2205.119352,2205.119352,381.8471264,381.8471264,381.8471264,419.7405272,419.7405272,419.7405272,-37.89340078,-37.89340078,-37.89340078,0,0,0,2586.966478
07-10-2017,2206.102417,-680.6816222,4984.895415,2206.102417,2206.102417,-84.4219556,-84.4219556,-84.4219556,21.96802764,21.96802764,21.96802764,-106.3899832,-106.3899832,-106.3899832,0,0,0,2121.680461
08-10-2017,2207.085482,-571.0180601,4898.937271,2207.085482,2207.085482,35.40456946,35.40456946,35.40456946,203.7542451,203.7542451,203.7542451,-168.3496757,-168.3496757,-168.3496757,0,0,0,2242.490052
09-10-2017,2208.068548,-431.863721,5089.02441,2208.068548,2208.068548,188.5547893,188.5547893,188.5547893,411.5590087,411.5590087,411.5590087,-223.0042194,-223.0042194,-223.0042194,0,0,0,2396.623337
10-10-2017,2209.051613,-924.9043134,4372.38149,2209.051613,2209.051613,-440.958749,-440.958749,-440.958749,-171.2908683,-171.2908683,-171.2908683,-269.6678807,-269.6678807,-269.6678807,0,0,0,1768.092864
12-10-2017,2211.017744,-747.8413747,4808.490298,2211.017744,2211.017744,-181.0020472,-181.0020472,-181.0020472,155.7413792,155.7413792,155.7413792,-336.7434264,-336.7434264,-336.7434264,0,0,0,2030.015696
13-10-2017,2212.000809,-369.005258,4877.62068,2212.000809,2212.000809,63.47081481,63.47081481,63.47081481,419.7405272,419.7405272,419.7405272,-356.2697124,-356.2697124,-356.2697124,0,0,0,2275.471624
14-10-2017,2212.983874,-990.945031,4536.08712,2212.983874,2212.983874,-344.0780065,-344.0780065,-344.0780065,21.96802764,21.96802764,21.96802764,-366.0460341,-366.0460341,-366.0460341,0,0,0,1868.905868
15-10-2017,2213.96694,-644.3039612,4708.061913,2213.96694,2213.96694,-162.1544575,-162.1544575,-162.1544575,203.7542451,203.7542451,203.7542451,-365.9087027,-365.9087027,-365.9087027,0,0,0,2051.812482
16-10-2017,2214.950005,-513.8476612,5089.206696,2214.950005,2214.950005,55.74678671,55.74678671,55.74678671,411.5590087,411.5590087,411.5590087,-355.812222,-355.812222,-355.812222,0,0,0,2270.696792
17-10-2017,2215.93307,-1020.894482,4291.78089,2215.93307,2215.93307,-507.1216841,-507.1216841,-507.1216841,-171.2908683,-171.2908683,-171.2908683,-335.8308158,-335.8308158,-335.8308158,0,0,0,1708.811386
